pk;key;id;artist;title;category;genre;cdextra;year
101430;1857;af0e310d;Brian Tarquin;last kiss goodbye;jazz;;;
101431;1858;af0e5d0c;Various;Basse électrique - Warner Jazz Collection;jazz;Jazz;YEAR: 2000 ID3G:   8;2000
101432;1859;af0eda0d;Fleurine;Meant to be!;jazz;;;
101433;1860;af0efe0c;Various;Totally re-wired #5;jazz;;;
101434;1861;af0f070e;McCoy Tyner;Soliloquy;jazz;;;
101435;1862;af0f300c;Frank Gregory;Out of the Blue;jazz;Jazz;;1992
101436;1863;af0fa20e;Duke Ellington;The Great London Concerts;jazz;Jazz;Recorded January 22, 1963 in London:\n\nDuke Ellington - piano\nC;1964
101437;1864;af0fc90c;Charlie Byrd;Plays Jobim;jazz;Jazz;YEAR: 2002;2002
101438;1865;af10370d;Various;Make Jazz Not War;jazz;Jazz;;2003
101439;1866;af11990d;Variousn (disc 1);The Blue Note Years, Vol. 7: Blue Note Now As Then (disc 1);jazz;Jazz;;1995
101440;1867;af11cd0c;Joe Henderson;Greatest Hits;jazz;;;
101441;1868;a0061e0c;Various Artists;Polka Polka Polka Vol. 1;misc;Other;;1992
101442;1869;a007050c;ÃËÕÊÅÑÉÁ;Ç Ãëõêåñßá ôñáãïõäÜåé ô'áîÝ÷áóôá;misc;;;
101443;1870;a0074d0c;Original Motion Picture Soundtrack;The Wanderers;misc;Rock & Roll;YEAR: 1979 ID3G: 78;1979
101444;1871;a0075a0c;Tuta&Kör;Gympa På;misc;Humour;YEAR: 2001 ID3G: 100;2001
101445;1872;a0077c0e;Yves Montand;Montantd d'hier et d'aujourd'hui;misc;;;
101446;1873;a007900c;Zecchino D`Oro;I Successi Vol.2;misc;misc;;
101447;1874;a007a40b;Ray Conniff;Latinas;misc;Orquestra;;
101448;1875;a007cc0c;Variousne;Collector's Edition: Rare Reggae From The Vaults Of Studio One;misc;Reggae;;1989
101449;1876;a007f60b;Steven Stark;I Wonder What the Radio Plays;misc;Rock;;2001
101450;1877;a007fe0c;Bing Crosby;White Christmas;misc;Christmas;;1998
101451;1878;a0080c0c;Bebeto;Bebeto;misc;World;;
101452;1879;a008140d;Bettina Kenter;Kommt ein Vogel geflogen (CD1);misc;Speech;;
101453;1880;a0081a0c;Dræsinebanden;Et dusin med dræsinen;misc;Folk;;
101454;1881;a008530c;Wayne Moore;Songs for Ex-Lovers and Wives;misc;;;
101455;1882;a008700c;Living River;One Voice;misc;Acapella;;
101456;1883;a008810c;Agustín Magaldi;RCA Club;misc;Tango;YEAR: 1998 ID3G: 113;1998
101457;1884;a008890c;Various;All Time Christmas Favorites (Vol. 2);misc;Christmas;YEAR: 1988;1988
101458;1885;a008ac0c;Irving Berlin;100th Anniv. Collection;misc;Big Band;;
101459;1886;a008c20c;Michel Sardou;Danton;misc;Chanson;1987 Trema YEAR: 1972 ID3G: 102;1972
101460;1887;a008c40b;Riri-Soft;NICE&LAZY;misc;Game;YEAR: 2003;2003
101461;1888;a008c60c;Tom Jones;The Best Of Tom Jones;misc;;;
101462;1889;a008c70c;Various;Ôá ëáúêÜ ôñáãïýäéá ìáò;misc;Greek;;1997
101463;1890;a008e60c;Topi Sorsakoski;Muukalainen;misc;Other;;2000
101464;1891;a008f80c;African Children's Choir;The Journey;misc;Gospel;;1997
101465;1892;a009060b;Various;Classic Celtic Moods - Disc 3;misc;;;
101466;1893;a009190b;Pillar;Fireproof;misc;Hard Rock;;2002
101467;1894;a009200c;Vancouver Nights;Vancouver Nights;misc;Alternative;;
101468;1895;a009340e;Fernandel;La Douce France Rétro - Fernandel;misc;;;2002
101469;1896;a0093d0c;Carol McComb;Little Bit Of Heaven;misc;misc;YEAR: 2000;2000
101470;1897;a009620d;Various Artists;Best of Love Songs - vol. 2;misc;;;
101471;1898;a0096b0b;Som e Louvor;Instrumentos de amor;misc;Gospel;;1997
101472;1899;a0097c0c;Run-D.M.C.;Tougher Than Leather;misc;;;1988
101473;1900;a0099d0d;Serge Lama;Napoleon Vol 2;misc;H Grands;;1982
101474;1901;a009a40c;The Chap Collective;Collis Browne's Jamboree;misc;Avantgarde;From The Chap Collective, this is a series of old-time (styled) ditties linked with chappish banter, enjoy!;2003
101475;1902;a009b20c;Frilly Lizard;Dancin' On The Water;misc;;;
101476;1903;a009b40b;The Gibbons Family;Let Us Adore Him;misc;Christmas;YEAR: 1998;1998
101477;1904;a009d20c;Richard Gotainer;Tendance Banane;misc;Humour;YEAR: 1997 ID3G: 100;1997
101478;1905;a009d50c;Georges Chelon;Chercheur d' eau;misc;Chanson;;1990
101479;1906;a009d80c;Saija Varjus;Ihana Aamu;misc;;;
101480;1907;a00a010c;ÍÅÍÁ ÂÅÍÅÔÓÁÍÏÕ;ÍÅÁ ÃÇ;misc;Other;;1996
101481;1908;a00a050c;Various Artists;Summertime Party Pack (disc 3);misc;Pop;;2002
101482;1909;a00a090e;Jo Stafford;Jo Stafford The Great Jazz Artist Series;misc;Vocal;;
101483;1910;a00a120c;James Last;James Last All The Best;misc;;;
101484;1911;a00a1f0d;Catherine Boulanger;De vous a moi;misc;Chanson;YEAR: 1992;1992
101485;1912;a00a230c;div;Pop of the century cd1;misc;Pop;;1999
101486;1913;a00a2c0c;Kjarkas;Lo mejor vol. V;misc;Ethnic;YEAR: 2000 ID3G: 48;2000
101487;1914;a00a310c;Kawai Cockett;O Ka`Ohao Ku`u `Aina Nani;misc;misc;;1993
101488;1915;a00a310d;A*Teens Fuckers;Teen Spirit;misc;misc;;
101489;1916;a00a360b;Gaberlunzie;Twa Corbies;misc;Folk;;1997
101490;1917;a00a380c;Vientos del Sur;Mystical Landscapes;misc;New Wave;;
101492;1918;a00a460b;Songs 4 Life;Celebrate The Promise! 2;misc;Christian Contemp;YEAR: 1999;1999
101493;1919;a00a5f0c;Pork Pie Tribe;Pork Pie Tribe;misc;;;
101494;1920;a00a5f0d;Lobão;Vivo;misc;;;
101495;1921;a00a6d0c;Hans-Jürgen Hufeisen;Mein Schutzengel;misc;;;2000
101496;1922;a00a7a0c;Peter Steven;Peter Steven;misc;Acoustic;To visit the artist on this cd, Peter Steven, you can go to his website at www.petersteven.com;2003
101497;1923;a00a970c;Long Beach Dub All Stars;Live At The World Theater - 20/05/00;misc;Ska;;
101498;1924;a00a990c;Fagner;Eternas Ondas;misc;mpb;;1980
101499;1925;a00aa70b;Bel Canto;Magic Box;misc;Alt. Rock;;1996
101500;1926;a00ab30c;The Full Nine;The Full Nine;misc;Alternative;;2002
101501;1927;a00ab40b;Tom Rapp;A Journal Of The Plague Year;misc;Other;YEAR: 1999 ID3G:  12;1999
101502;1928;a00abe0c;èàèå;çúåê úåëï;misc;Rock;YEAR: 1988;1988
101503;1929;a00abf0b;Twenty 4 Seven;Slave to the music;misc;Eurodance;;1993
101504;1930;a00ae20b;Crosspulse;Body Tjak: The Celebration;misc;Other;;2001
101505;1931;a00ae50b;³¯¼z¼_;¥Ã»·¬O§AªºªB¤Í;misc;Pop;;1989
101506;1932;a00ae80e;McNight, Sharon;Offensive, Too;misc;Soundtrack;;
101507;1933;a00af50c;PAULA KOIVUNIEMI;Kuuntelen Tomppaa;misc;;;1999
101508;1934;a00af60c;Schandmaul;Von Spitzbuben und anderen Halunken;misc;Folk/Rock;;2001
101509;1935;a00b0c0b;Roger Whittaker;Zum Weinen Ist Immer Noch Zeit;misc;Easy Listening;ID3G: 98;
101510;1936;a00b120b;ISABELLE VALDEZ;ISABELLE;misc;MUSICA CRISTI;ISSABELLE VALDEZ, MUSICA CRISTIANA;
101511;1937;a00b1b0c;Barleyshakes;Gach Ean;misc;Folk/Rock;;1990
101512;1938;a00b240c;Oneida;Anthem Of The Moon;misc;;;
101513;1939;a00b250c;Yasmine;Blauw;misc;Pop;;
101514;1940;a00b2a0c;Braids;Here We Come;misc;R&B;;
101515;1941;a00b3a0b;Uwe Hübner;Der deustche Hitmix #4;misc;schlager;;
101516;1942;a00b460e;Brit Pops Orchestra;It Must Be...The Brit Pops Orchestra;misc;Pop;;
101517;1943;a00b4d0c;é?Šä½?æœªæ£®;ç©ºè€³ã?®ä¸˜;misc;Japanese Pop;;1991
101518;1944;a00b500c;Bobby Rydell;Born with a Smile;misc;Pop;Plum 14182 c.76 c.98;1976
101519;1945;a00b540c;Christina Aguilera;My Kind of Christmas;misc;x-mas;;
101520;1946;a00b560c;Ketama;Toma;misc;;;
101521;1947;a00b580b;Uwe Hübner;Der Deutsche Hitmix No. 5 - Die Party;misc;;;
101522;1948;a00b590c;Jacques BREL;Les Marquises;misc;Chanson;YEAR: 1977;1977
101523;1949;a00b5c0d;Ñìûñëîâûå ãàëëþöèíàöèè;Ë¸ä9;misc;;Year: 2001Disc Number: 306Russian;2001
101524;1950;a00b5e0c;Diverse;Schlager Box Folge 4;misc;Schlager;;
101525;1951;a00b690c;Foreigner;4;misc;Rock;;1981
101526;1952;a00b740d;Joe Jackson;Unauthorized Live Vol 1;misc;Rock;;1980
101527;1953;a00b7b0c;Prince;Musicology;misc;Funk;;2004
101528;1954;a00b810c;Sandra;My favourites - Cd 1 - Remixes -;misc;Vocal;;
101529;1955;a00b8a0b;Ivan Villazon;La Compañia;misc;Vallenato;;
101530;1956;a00b8b0c;Various Artists;No Compromise - Remembering the Music of Keith Green;misc;;;
101531;1957;a00ba20c;Kohann;Don;misc;Trip-Hop;;2001
101532;1958;a00ba40c;les Elles;Siamoises;misc;Vocal;YEAR: 2003 ID3G: 28;2003
101533;1959;a00ba70c;Marie Wilson;"The \Unsigned\"" Collection""";misc;Pop-Folk;"From the artist: \This CD is a collection of my works taken off 3 separate""";1994
101534;1960;a00ba90c;Sophie Ellis-Bextor;Read My Lips;misc;Polka;YEAR: 2001 ID3G: 75;2001
101535;1961;a00bb10c;Bird York;The Velvet Hour;misc;Trip-Hop;YEAR: 2003;2003
101536;1962;a00bb60c;Allure;Cuts;misc;;;
101537;1963;a00bb60d;René Froger;You're my everything;misc;Ballad;YEAR: 1999;1999
101538;1964;a00bc20b;Shakatak;Fiesta;misc;;;
101539;1965;a00bc60c;Bashung;Chatterton;misc;misc;;1998
101540;1966;a00bcc0c;Vessel;Dreaming In Pairs;misc;Electronic;http://www.expandingrecords.com/;2002
101541;1967;a00bcd0c;FSB;Anthology vol. 1;misc;;;
101542;1968;a00bd30d;Noise Box;The Bigginning;misc;;;
101543;1969;a00bd40b;Digital Factor;de Facto;misc;;;
101544;1970;a00bd60c;VITAMIN;AH AMAN MAGANDA;misc;;;1992
101545;1971;a00bde0c;div;Maxi Compil' Vol. 12;misc;Top 40;rlokker@worldonline.nl\nGerne = misc\nVarious Artists;1997
101546;1972;a00bf40c;Hans Peterson;Spin Me a Tale;misc;;;
101547;1973;a00bfe0d;Cincinnati's Women's Choir;MUSE Live!;misc;Choral;;2001
101548;1974;a00c010c;Mushroom Trail;My Medicine;misc;;;1993
101549;1975;a00c0f0c;ã?•ã? ã?¾ã?•ã?—;ãƒ™ã‚¹ãƒˆï¼†ãƒ™ã‚¹ãƒˆ;misc;J-Pop;YEAR: 2003;2003
101550;1976;a00c180b;Vargas;Tree;misc;;;1993
101552;1977;a00c2a0e;diverse;more best sellers 4;misc;Other;ID3G: 12;
101553;1978;a00c350c;Various;The No. 1 Eighties Album CD 2;misc;Misc;;
101554;1979;a00c390b;Various Artists;Rhythm & Babe;misc;R&B (ä¸€èˆ¬);;
101555;1980;a00c420c;Êðàñíàÿ ïëåñåíü;Ñïÿùàÿ êðàñàâèöà CD2;misc;;;
101556;1981;a00c550c;Various Artists;Dance Collection Volume 18 (sexy disco);misc;Dance;;2002
101557;1982;a00c560d;Franz Schubert;Chöre;misc;classic;YEAR: 1977;1977
101558;1983;a00c5b0b;Autori vari;Polifonia sacra nel Rinascimento spagnolo;misc;Acapella;YEAR: 1987;1987
101559;1984;a00c5c0c;Shang Shang Typhoon;Shang Shang Typhoon 3;misc;Pop-Folk;;1992
101560;1985;a00c5e0b,a50c5e0b;Wolfgang Ambros;Voom Voom Vanilla Camera;misc;misc;Heinz;
101561;1986;a00c770b;Resurrection Eve;Rapture;misc;EBM;YEAR: 2003;2003
101562;1987;a00c770c;Kathy Ziegler;Kathy Ziegler;misc;Rock;;2000
101563;1988;a00c870d;Various Artists;On The Trail;misc;;;
101564;1989;a00ca90e;Windham Hill Artists;Winter Solstice On Ice (Disc 1);misc;New Age;YEAR: 1999 ID3G: 10;1999
101565;1990;a00cc10c;Demet;Demet;misc;Oriental;YEAR: 1998;1998
101566;1991;a00cee0c;Various Artists;Narada Collection: Obsession - New Flamenco Romance;misc;Other;;
101567;1992;a00cf90c;Various;Techno Trance;misc;;;
101568;1993;a00cfe0e;Men at Work;The Works;misc;Pop;;1992
101569;1994;a00d020e;Various Artists;World Omnium Music;misc;Miscelanious;;2001
101570;1995;a00d330c;Various Artists;Stars of Afro-Pop;misc;;;2001
101571;1996;a00d380c;Itch-E & Scratch-E;...and friends... - First Disc;misc;;;
101572;1997;a00d490c;Ngoc Lan;Ngoc Lan - 46 Tinh Ca Hay Nhat;misc;;;
101573;1998;a00d5b0c;AAVV;Dance Collection - Charming Nights;misc;;;
101574;1999;a00d5f0b;Prodigy;The Castbreeder;misc;Rock;Amstel Boyz;
101575;2000;a00d6e0c;Deborah Sasson;Deborah Sasson;misc;;;
101576;2001;a00d790e;Various;One Hit Wonders;misc;misc;;2002
101577;2002;a00d860c;Ray Parker Jr.;I Love You Like You Are;misc;;;
101579;2003;a00dce0c;Steven Fry;We Are Called;misc;Gospel;Steven Fry - We Are Called;2002
101580;2004;a00dd80d;TRU;Tru 2 Da Game CD2;misc;Gangsta Rap;YEAR: 1997;1997
101581;2005;a00dd81d;Hajime Sato;blue best 1998-2003;misc;Other;YEAR: 2003 ID3G: 12;2003
101582;2006;a00de80d;Soweto String Quartet;Four;misc;Crossover;;
101583;2007;a00def0c;Baremboim-Paris;Berlioz: The Berlioz Experience 8-10;misc;Intégrale;"DG 474 440-2 G B10 ADD DDD Universal\nThe Berlioz Experience \Symphoni""";2003
101584;2008;a00e260b;Laserdance;Fire On Earth;misc;Dance;;1994
101585;2009;a00e4f0e;Daft Punk;Discovery;misc;Techno;YEAR: 2001 ID3G: 18;2001
101586;2010;a00e560c;Mr. Boogie Woogie & The Firesweep Bluesband;Bluesin' & Cruesin';misc;;;
101587;2011;a00e600a;Hitmix;Der Hitmix geht weiter;misc;Dance;;1991
101588;2012;a00ea90b;LUKY;Ararita;misc;;;2003
101589;2013;a00ee20c;Saturnalia String Trio & Daniel Carter;Meditations on Unity;misc;Avantgarde;YEAR: 1999;1999
101591;2014;a00eff0b;Jon Gibson;Live in 85;misc;Other;;
101592;2015;a00f140c;Americo Rodrigues;o despertar do funambulo;misc;;;
101593;2016;a00f2b0c;Various;Adam&Eve Records-Most Wanted Vol2;misc;Techno;;1994
101594;2017;a00f392e;Wendy Northcutt;The Darwin Awards II - Disc 3 of 3;misc;;;
101595;2018;a00f4a0d;æ¸…è²´;I'll be there;misc;Pop;YEAR: 2001;2001
101596;2019;a00f4d0a;John Beltran;In Full Color;misc;House;;2004
101597;2020;a00f770d;Tseng Yung-Ching;Magic of the Chinese Flute;misc;Ethnic;;2002
101598;2021;a00f960d;Kool & The Gang;Compilation CD 2;misc;;;
101599;2022;a00f9a0c;Next;Progressive - Cd 1;misc;House;;2001
101600;2023;a00fb00e;Book of Mormon;Disk 23;misc;Speech;;1995
101601;2024;a00fc00b;Small Axe Band;Watch De Creep Up;misc;Calypso;;2003
101602;2025;a00fcc1e;Ralph Stanley;Disc 4;misc;Bluegrass;;1971
101603;2026;a00fd60c;Various Artists;Universal Rhythm;misc;House;YEAR: 1996;1996
101604;2027;a00ff31e;Los Bukis;30 Inolvidables;misc;Other;;2003
101605;2028;a00ffb0c;Various;Real Ibiza V CD 2;misc;Ambient;;2002
101606;2029;a00fff0b;Faith Assembly;Shades of Blue (Deluxe Edition);misc;;1998 A Different Drum\n1993 The Diary of Winter Publishing;
101607;2030;a010160c;Electric Light Orchestra;First Movement;misc;;;
101608;2031;a0101c0c;Various Artists;Digital Empire III: CD1 Phuturism;misc;Electronic;;2000
101609;2032;a010271b;Billy McColl;Creative Fire - Burns;misc;Folk;;2001
101610;2033;a010300c;Various Artists;Solar Box Set (2/6);misc;;;
101611;2034;a0103b0b;Max Melvin;Satellite;misc;Ambient;;2003
101612;2035;a010470d;Max McLean;Bible;misc;Misc;;
101613;2036;a0104c0a;Various;wd00122;misc;;For DJ Use Only\nSubmitted by: www.djspider.co.uk;
101614;2037;a0104f0b;(Old Navy) Dance Remix;A new spin;misc;;;
101615;2038;a010550c;Various;Garage Grooves;misc;;;
101616;2039;a010580a;Cypher;iMusic [TWSCD08];misc;Psychedelic;;1999
101617;2040;a0105c1c;Richard Anthony;J'entend siffler le train;misc;Chanson;YEAR: 1993 ID3G: 102;1993
101618;2041;a010690b;ä¸­å³¶ã?¿ã‚†ã??;æ­Œã?§ã?—ã?‹è¨€ã?ˆã?ªã?„;misc;JPop;YEAR: 1991;1991
101619;2042;a0106f0c;Christopher Lawrence;Temptation;misc;Trance;;1999
101620;2043;a010790b;Dance Classics;Vol. 8;misc;Hip Hop;;1997
101621;2044;a010930c;Afro Celt Sound System;Volume 3: Further In Time;misc;World;;
101622;2045;a010980c;Various Artists;Trip Do Brasil;misc;Misc;;
101623;2046;a0109a0c;Various;Classic to the Core-Volume One;misc;House;;1995
101624;2047;a0109d1d;Various Artists;The Best Of The Golden Love Songs Vol. 1;misc;Misc;;1990
101625;2048;a0109f0b;DJ Beej;Rubber 2001;misc;Trance;;2001
101626;2049;a010a40b;Olivier Velay;Distance House vol. 04 [Distance];misc;House;YEAR: 2003;2003
101627;2050;a010ab0c;Various Artists;Maharaja Night;misc;Electronic;;1992
101628;2051;a010b20c;Alexander McCall Smith;Kalahari Typing School for Men 4of6;misc;Book (Unabridged);;
101629;2052;a010bb0f;Henning Mankell;Innan Frosten - CD4;misc;Speech;YEAR: 2002;2002
101630;2053;a010bd0d;Mixed By Nick Warren;GU011 Budapest [CD1];misc;Trance;;1999
101631;2054;a010c10d;Spacemen 3;Perfect Perscription;misc;Indie;;1996
101632;2055;a010c40b;Bill Bryson;In a Sunburned Country - Disc 7 of 10;misc;;;
101633;2056;a010f30c;Icons;Emotions With Intellect;misc;;;
101634;2057;a010f50c;Jon of the Pleased Wimmin;The Distictive Sounds of House: Volume 1;misc;;;
101635;2058;a0111d0b;Blame;Logical Progression 1;misc;Dub;;
101636;2059;a011270d;Various Artists;Big Rock'n Beats;misc;;;
101637;2060;a011290c;Various Artists;sueno latino (cd2) sueno bar;misc;Lo-Fi;sueno latino by cuba libre bacardi 2002 madrid/spain;2002
101638;2061;a011410c;Rezistance;Capacitorz;misc;Techno;;1998
101639;2062;a011500c;Spacemen;Spacemen;misc;Florida Breakbeats;;1999
101640;2063;a011543d;J.K. Rowling;Harry Potter and the Order of the Phoenix;misc;Vocal;YEAR: 2003;2003
101641;2064;a011570d;various artists;DJ Pool Vol. 2;misc;Club;YEAR: 1997;1997
101642;2065;a011580b;Compilation Varié;How do you sleep ? CD 2 / 2;misc;Electronic;YEAR: 2001;2001
101643;2066;a011670d;Mixed;Dance World Vol. 1;misc;;;
101644;2067;a011671d;Chucho Avellanet;Los años Rico-Vox 62-66;misc;;;
101645;2068;a0116a0a;S+H;Jak Hurvinek potkal Mozarta;misc;Speech;;2002
101646;2069;a0116e0c;Stryke;Reality Base;misc;;;
101647;2070;a0116e1e;Existencia De Odio;1989-1996 Por Siempre;misc;;;
101648;2071;a011920a;Various Artists;club beats series 5 vol 8 cd2;misc;Dance;This is the correct Album!;
101649;2072;a011a50b;Various;Chrishi - Mixed 11-03 Vol. 2;misc;Techno;;2003
101650;2073;a011cb0b;Various Artists;This Is... Ibiza Summer 2000 (Disc 1);misc;Trance;;2000
101651;2074;a011dc1e;Sydney Torch;Early francis Day Hunter;misc;;;
101652;2075;a011f40c;Armand van Helden;Funk Phenomena The Album;misc;House;;2002
101653;2076;a012081b;Owe Thörnqvist;27 Singlar Som Slog;misc;;;
101654;2077;a012140b;various;promo only mainstream club 03-93;misc;Club;;1993
101655;2078;a012330b;Various;See You;misc;;;2000
101656;2079;a012660c;Promo Only May 2002;Alternative Club;misc;;;
101657;2080;a106660c;Chuck Berry;Rockin at the Hops;misc;Rock;;
101658;2081;a1069f0f;KidSongs;Cars, Boats, Trains, Planes;misc;;;
101659;2082;a1075b0c;Various Artists;Christmas Favourites Disc 2;misc;Symphonic Rock;;
101660;2083;a107720c;Nat King Cole;Versiones Originales;misc;Boleros;;2000
101661;2084;a107840d;Xaroula Lamprakh;Fylakes monasthria treladika;misc;Laika;YEAR: 2003;2003
101662;2085;a1079d0d;Various;Songs About Our Savior;misc;;;
101663;2086;a107d00c;The Chuck Wagon Gang;A Golden Legacy;misc;;;
101664;2087;a107db0c;Lys Assia;O mein Papa;misc;"Oldies; Deutsche Schlager";YEAR: 1952;1952
101665;2088;a107dc0c;Various Artist;Guess Who`s Coming For Seconds;misc;RAC;YEAR: 1999;1999
101666;2089;a108240b;Os monarcas;30 anos de estrada;misc;Rock;;
101667;2090;a108670a;Pelle Lindblom;Mitt öga - samlade krönikor och andra bekännelser;misc;Speech;;2001
101668;2091;a108670c;IIIrd Tyme Out;Singing On Streets of Gold;misc;Bluegrass;;2002
101669;2092;a1086a0c;Oi Polloi;outraged by the system;misc;;;
101671;2093;a108a50c;Eduardo Falu;Coleccion de Oro;misc;;;
101672;2094;a108a70c;Artistas Varios;Cuba Es Música - Vol. 1;misc;Música Cubana;;2000
101673;2095;a108bd0b;Richard Gilly;Reves d'elephant;misc;Chanson;;1993
101674;2096;a108e60c;Mouloudji;Les meilleures chansons de Mouloudji;misc;Chanson;ID3G: 102;
101675;2097;a108f60c;Dionne Warwick;Dionne Warwick 36 All Time Favorites;misc;Ballad;Nick Pooch;1999
101676;2098;a109040d;Zellberg Buam;Des isch bärig;misc;National Folk;YEAR: 2000;2000
101677;2099;a109170d;Giannhs Papaiwannou;Spanies ekdoseis-Afierwma;misc;Rempetika;YEAR: 2002;2002
101678;2100;a109370c;Peter Nagy;Sachy robia cloveka;misc;;;1989
101679;2101;a109460c;¹ÚÁ¤Çö;Forever;misc;Pop;;2001
101680;2102;a1094b0d;Marty Haugen;Gather Us In (Remastered Edition);misc;;;
101681;2103;a109530c;Original Naabtal Duo;A bisserl Glück, a bisserl Freud;misc;Volksmusik;YEAR: 1991;1991
101682;2104;a109680d;Romanens Thierry;Les saisons du paradis;misc;Chanson;YEAR: 2004;2004
101683;2105;a109750e;Various Artists;25 Years Hits vol 3;misc;Misc;;
101684;2106;a109be0d;TYPE-MOON;"EVER AFTER -MUSIC FROM \TSUKIHIME\""-""";misc;Soundtrack;;
101685;2107;a109c820;Rolf Just Nielsen;Barnas viser 2;misc;;;
101686;2108;a109e00c;Gatlin Brothers;Gospel;misc;;;
101687;2109;a109e20c;Captain And Tennille;Greatest Hits;misc;;;
101688;2110;a109e60e;Shriekback;Naked Apes & Pond Life;misc;Funk;;2000
101689;2111;a109ef0b;Le Tone;Play List Sampler;misc;;;
101690;2112;a10a1d0c;Jorge Camargo;20 anos de Estrada - anos 90;misc;;;
101691;2113;a10a1f0a;Various Artists;Happy Struck;misc;House;;
101692;2114;a10a270b;Toril Meling;Love in Eternity;misc;Avantgarde;YEAR: 2003;2003
101693;2115;a10a2f0c;Various;Global Indie Club Pop;misc;Indie;;2003
101694;2116;a10a370e;Various Artists;Veel bittere tranen & 13 andere hits;misc;National Folk;;
101695;2117;a10a4f0c;Toke Divinal;Pra Sambar;misc;Samba;;1997
101696;2118;a10a830c;Astor Piazzolla;Adiós Nonino;misc;Tango;YEAR: 1991 ID3G: 113;1991
101697;2119;a10a910c;Obie Bermudez;Confesiones;misc;Latin;YEAR: 2003 ID3G: 86;2003
101698;2120;a10a990b;Kenneth Cope;Hear My Praise;misc;Contemporary Christian;;2002
101699;2121;a10a9b0c;Patty Loveless;Patty Loveless Classics;misc;Country;;1999
101700;2122;a10a9c0d;Victor Victor & La Vellonera;Cajita De M sica;misc;;;
101701;2123;a10a9e0e;Ellen Cleghorne;Mermaid;misc;Comedy;YEAR: 1999;1999
101702;2124;a10aa00d;The 45s;The 45s [JP];misc;Rock/Pop;YEAR: 2003;2003
101703;2125;a10ab80d;The Rambos;The Very Best Of (www.gerth.de);misc;Christian Rock;www.gerth.de;2003
101704;2126;a10abe0a;Falcom Sound Team J.D.K.;Falcom Vocal Collection 2 [Disc2];misc;Game;YEAR: 1991;1991
101705;2127;a10acc0c;Various;Tropicana baile con...;misc;;;
101706;2128;a10adb0c;Franco De Vita;De Coleccion;misc;;;
101707;2129;a10ae10d;the Little Rabbits;dedalus;misc;;;
101708;2130;a10af10f;Eugenia León;Ven acá;misc;;;
101709;2131;a10af20c;Bailar Pegados;CD-2;misc;Other;;
101710;2132;a10aff0b;Try `N` B;Sexy Eyes;misc;Funky;;1992
101711;2133;a10b260e;Antena;Camino Del Sol;misc;Electro-Samba;re-issue w/ additional tracks.;2004
101713;2134;a10b340b;New Direction;Get Your Praise On;misc;;Gospel;
101714;2135;a10b400d;Various;Quart03 Festival;misc;Other;;2003
101715;2136;a10b460d;Roberto Sierra;Chamber works;misc;;;
101716;2137;a10b540c;The Devils;Dark Circles;misc;Artful Records;Digipak.\r\nTPCD001 / 0684340000816;2002
101717;2138;a10b550d;Duke Ellington;The Duke;misc;Swing;ID3G: 83;
101718;2139;a10b6d0b;Pharcyde;plain rap;misc;;;
101719;2140;a10b780e;Matt and Pauly Zarb;Chameleon;misc;Rock;;2003
101720;2141;a10b790d;OV7;CD00;misc;Rock;;2001
101721;2142;a10b800c;Mecano;Descanso dominical;misc;Misc;;1990
101722;2143;a10b870c;Tomek Kaminski;Male milosci;misc;;;
101723;2144;a10b910d;2Pac;R U Still Down? [Remember Me] (Disc 1);misc;Rap;;1997
101725;2145;a10bb80b;Gordon Haskell;Hambledon Hill;misc;;Voiceprint VP127CD,1992;
101726;2146;a10bbb0b;³¯ºö­s;Princess from East '01;misc;;;
101727;2147;a10be90c;Nell Bryden;Day For Night;misc;Alternative;;2003
